time,HIA_U_cntl,SWBGT_U_cntl,DISCOIS_U_cntl,TSA_U_cntl,RH2M_cntl,TG_U_cntl,HIA_U_traffic,SWBGT_U_traffic,DISCOIS_U_traffic,TSA_U_traffic,RH2M_traffic,TG_U_traffic
2022-01-01 00:00:00,13.507699,16.903126,12.787918,286.65768,87.17238,285.8167,13.507699,16.903126,12.787918,286.65768,87.17238,285.86667
2022-01-01 01:00:00,13.70221,17.060009,12.961792,286.8522,86.8314,285.81107,13.743844,17.09246,12.997971,286.89383,86.73969,285.8838
2022-01-01 02:00:00,13.773051,17.084122,12.99603,286.92307,86.172905,285.52557,13.818438,17.118382,13.034526,286.96844,86.05631,285.58676
2022-01-01 03:00:00,13.429821,16.68595,12.580742,286.57983,84.75806,285.15945,13.458423,16.707151,12.604872,286.60843,84.68234,285.21582
2022-01-01 04:00:00,13.139027,16.360123,12.236031,286.28903,83.67284,284.88754,13.165053,16.379429,12.258155,286.31506,83.60714,284.94128
2022-01-01 05:00:00,13.081059,16.315596,12.18537,286.23105,83.793465,284.44305,13.1079235,16.33534,12.208051,286.25793,83.72257,284.4972
2022-01-01 06:00:00,12.996214,16.28833,12.145458,286.1462,84.61393,284.59116,13.023211,16.308561,12.168572,286.17322,84.54816,284.66833
2022-01-01 07:00:00,13.257574,16.517626,12.398961,286.40756,84.53564,284.6804,13.303306,16.552126,12.4381895,286.4533,84.426384,284.793
2022-01-01 08:00:00,13.44055,16.65382,12.554208,286.59055,84.06804,284.91183,13.517553,16.710812,12.619206,286.66754,83.86611,285.07086
2022-01-01 09:00:00,13.748657,16.92955,12.855873,286.89865,84.03271,285.90698,13.886907,17.028555,12.969212,287.0369,83.61151,286.12494
2022-01-01 10:00:00,14.414576,17.339842,13.344806,287.56458,80.986946,286.48865,14.569929,17.445637,13.467693,287.71994,80.44916,286.7283
2022-01-01 11:00:00,14.732863,17.445126,13.503327,287.88287,78.19702,286.93835,14.860879,17.532093,13.604916,288.01086,77.77047,287.20877
2022-01-01 12:00:00,14.886911,17.418266,13.516431,288.03693,75.7075,287.38458,15.008573,17.501484,13.613981,288.15857,75.32869,287.66724
2022-01-01 13:00:00,14.993613,17.3574,13.491514,288.14362,73.377266,286.70544,15.101702,17.430979,13.578346,288.2517,73.05065,286.99597
2022-01-01 14:00:00,14.1873045,16.682085,12.735453,287.3373,73.87116,285.58768,14.300697,16.756287,12.824667,287.45068,73.48514,285.89984
2022-01-01 15:00:00,13.186641,15.958524,11.887164,286.33664,76.220116,284.5225,13.31887,16.041544,11.988444,286.46887,75.69877,284.8855
2022-01-01 16:00:00,12.290537,15.286842,11.101385,285.44055,77.9205,283.56134,12.4598675,15.392474,11.230861,285.60986,77.22716,283.95917
2022-01-01 17:00:00,11.497864,14.720788,10.428145,284.64786,79.91861,283.44894,11.697176,14.846048,10.581574,284.84717,79.098526,283.87766
2022-01-01 18:00:00,11.522849,14.974817,10.675453,284.67285,84.277405,283.35336,11.919965,15.212166,10.9653425,285.06998,82.31652,283.84323
2022-01-01 19:00:00,11.450992,14.884454,10.577395,284.60098,83.74588,283.4818,11.756327,15.071366,10.804938,284.90634,82.32552,283.92682
2022-01-01 20:00:00,11.555038,15.002842,10.707343,284.70505,84.28063,283.687,11.83267,15.175228,10.915944,284.98267,83.022575,284.08493
2022-01-01 21:00:00,11.6276865,15.127795,10.838409,284.77768,85.43396,283.8323,11.901299,15.294867,11.040351,285.0513,84.12135,284.2146
2022-01-01 22:00:00,11.668583,15.166885,10.88209,284.81857,85.49808,283.7897,11.912466,15.319353,11.065318,285.06247,84.390656,284.144
2022-01-01 23:00:00,11.426051,14.955828,10.642568,284.57605,85.495705,283.6629,11.623021,15.08171,10.793493,284.773,84.652374,283.96045
2022-01-02 00:00:00,11.318637,14.941874,10.613644,284.46863,86.99748,283.57376,11.569282,15.088673,10.792036,284.71927,85.65256,283.84613
2022-01-02 01:00:00,11.175183,14.786809,10.442036,284.3252,86.416794,283.42648,11.359331,14.89596,10.574745,284.50934,85.45741,283.65915
2022-01-02 02:00:00,10.925078,14.607421,10.231339,284.07507,87.132774,283.2996,11.103705,14.709475,10.356206,284.2537,86.119354,283.48468
2022-01-02 03:00:00,10.799781,14.406279,10.014825,283.94977,85.306725,283.14938,10.901013,14.468785,10.090749,284.05103,84.83364,283.29733
2022-01-02 04:00:00,10.760479,14.31407,9.917825,283.9105,84.15311,282.9872,10.839603,14.36527,9.979746,283.9896,83.83513,283.1132
2022-01-02 05:00:00,10.540262,14.126261,9.700133,283.69028,84.13939,282.77936,10.612399,14.171475,9.755258,283.7624,83.82136,282.89203
2022-01-02 06:00:00,10.585393,14.210812,9.790914,283.73538,85.06136,282.7203,10.658733,14.259026,9.848994,283.80875,84.77795,282.85205
2022-01-02 07:00:00,10.460724,14.050843,9.6136875,283.61072,83.978004,282.06235,10.534103,14.101472,9.674473,283.6841,83.74816,282.22083
2022-01-02 08:00:00,9.830594,13.443024,8.912711,282.9806,82.34433,281.28687,9.908711,13.499008,8.980358,283.05872,82.15781,281.48
2022-01-02 09:00:00,9.582269,13.25179,8.683668,282.73227,82.65433,282.42868,9.721839,13.349056,8.801951,282.87183,82.26564,282.67078
2022-01-02 10:00:00,10.328666,13.845596,9.389226,283.47867,82.079315,283.06235,10.563236,13.980883,9.558511,283.71323,80.84953,283.3329
2022-01-02 11:00:00,10.879716,14.221249,9.84416,284.02972,80.35325,283.6674,11.110853,14.346255,10.003305,284.26086,79.011765,283.9704
2022-01-02 12:00:00,11.476361,14.538692,10.251206,284.62637,76.84162,283.79367,11.634135,14.640372,10.376214,284.78415,76.27065,284.09485
2022-01-02 13:00:00,11.3014345,14.264281,9.958548,284.45145,74.4083,283.27676,11.418183,14.349631,10.061408,284.56818,74.19585,283.56778
2022-01-02 14:00:00,10.950182,14.017814,9.65843,284.1002,75.24416,282.6103,11.074528,14.106868,9.766472,284.22452,74.98267,282.90836
2022-01-02 15:00:00,10.381474,13.654023,9.206112,283.53146,77.31587,282.11234,10.512563,13.748444,9.320757,283.66257,77.0445,282.44308
2022-01-02 16:00:00,10.024129,13.431051,8.927687,283.17413,78.765076,281.58658,10.179155,13.543134,9.063799,283.32916,78.446976,281.93817
2022-01-02 17:00:00,9.623162,13.175163,8.609829,282.77316,80.30628,281.46182,9.785266,13.293713,8.753716,282.93527,79.996704,281.82556
2022-01-02 18:00:00,9.583633,13.19737,8.627476,282.73364,81.470665,281.69244,9.733517,13.311821,8.765178,282.8835,81.276024,282.0197
2022-01-02 19:00:00,9.924882,13.538886,9.023282,283.0749,82.70832,281.59674,10.07265,13.649388,9.155612,283.22266,82.44446,281.89908
2022-01-02 20:00:00,9.807688,13.456475,8.92358,282.9577,83.025955,281.46512,9.931263,13.550585,9.036088,283.08127,82.841156,281.72604
2022-01-02 21:00:00,9.650452,13.368418,8.813086,282.80045,83.93038,281.17917,9.76117,13.451665,8.912795,282.91116,83.739624,281.42844
2022-01-02 22:00:00,9.354522,13.133976,8.533475,282.50452,84.17557,281.1214,9.458941,13.2127285,8.628107,282.60895,84.005974,281.36072
2022-01-02 23:00:00,9.345323,13.152091,8.551526,282.49533,84.73291,280.95654,9.446965,13.228754,8.643533,282.59695,84.56437,281.16742
2022-01-03 00:00:00,9.2064705,13.044708,8.422864,282.35648,84.903206,280.91437,9.298791,13.113235,8.505402,282.4488,84.72802,281.09225
2022-01-03 01:00:00,9.132294,12.983748,8.350215,282.2823,84.91384,280.90137,9.208521,13.039641,8.417708,282.35852,84.75533,281.06265
2022-01-03 02:00:00,9.103112,12.961031,8.322958,282.2531,84.94536,280.93774,9.170513,13.01065,8.382869,282.32053,84.80981,281.06308
2022-01-03 03:00:00,9.104193,12.935546,8.295937,282.25418,84.36483,280.882,9.155177,12.972021,8.340203,282.30518,84.2411,280.99197
2022-01-03 04:00:00,9.037984,12.838565,8.185571,282.188,83.42868,280.72137,9.083729,12.871067,8.225186,282.23373,83.31615,280.82104
2022-01-03 05:00:00,8.913271,12.733424,8.059833,282.06326,83.366974,280.49652,8.957043,12.764232,8.097494,282.10706,83.253876,280.5913
2022-01-03 06:00:00,8.8022375,12.692043,8.00382,281.95224,84.47976,280.38293,8.851153,12.726437,8.045801,282.00116,84.349815,280.50204
2022-01-03 07:00:00,8.564206,12.45723,7.7260036,281.7142,83.573135,280.27502,8.622963,12.49898,7.777184,281.77295,83.43286,280.42566
2022-01-03 08:00:00,8.53465,12.398296,7.659098,281.68466,82.77614,280.142,8.617449,12.456437,7.730647,281.76746,82.567566,280.33615
2022-01-03 09:00:00,8.570854,12.44534,7.7137885,281.72086,83.17824,281.13022,8.725705,12.549768,7.842736,281.8757,82.68589,281.38715
2022-01-03 10:00:00,9.299935,12.63101,8.004236,282.44992,74.23401,282.0119,9.466026,12.728,8.129506,282.61603,73.46896,282.27722
2022-01-03 11:00:00,9.971356,12.981451,8.470238,283.12137,70.331215,282.73053,10.184554,13.07954,8.606259,283.33456,68.86785,283.0381
2022-01-03 12:00:00,10.593798,13.324796,8.923814,283.7438,67.27407,282.95068,10.734692,13.409176,9.033139,283.8847,66.733955,283.26788
2022-01-03 13:00:00,10.517669,13.585438,9.161767,283.66766,73.697586,282.38248,10.634776,13.667367,9.262545,283.7848,73.432655,282.6938
2022-01-03 14:00:00,9.995616,13.020542,8.513261,283.14563,70.74213,281.51715,10.114108,13.099206,8.612377,283.2641,70.41901,281.8395
2022-01-03 15:00:00,9.38761,12.58167,7.968258,282.5376,71.6583,280.72635,9.536092,12.673572,8.086265,282.6861,71.11082,281.0966
2022-01-03 16:00:00,8.704719,12.323318,7.598695,281.8547,77.95248,280.30783,8.910091,12.454762,7.7645392,282.0601,77.21152,280.71732
2022-01-03 17:00:00,8.239143,12.016143,7.2128305,281.38913,79.44524,279.85474,8.491179,12.168895,7.4072847,281.64117,78.32354,280.3012
2022-01-03 18:00:00,7.7180114,11.642903,6.7478347,280.868,80.43487,279.73874,8.071863,11.83177,6.9934864,281.22186,78.24104,280.19855
2022-01-03 19:00:00,7.1744413,11.56649,6.622536,280.32443,89.297356,279.55054,7.9187446,11.85029,6.99735,281.06876,81.57318,280.0423
2022-01-03 20:00:00,6.9103055,11.477859,6.5101438,280.0603,92.49234,279.60165,7.5794077,11.861315,6.9840574,280.7294,88.4487,280.16342
2022-01-03 21:00:00,6.894488,11.503437,6.5408344,280.0445,93.47659,279.73618,7.5832934,11.906525,7.036376,280.7333,89.47464,280.3172
2022-01-03 22:00:00,6.9428935,11.558051,6.607183,280.0929,93.85905,279.91882,7.543877,12.02042,7.167459,280.69388,93.04942,280.5706
2022-01-03 23:00:00,7.029673,11.703769,6.7837205,280.1797,95.747696,279.9003,7.685905,12.2705555,7.4642515,280.8359,96.26101,280.59766
2022-01-04 00:00:00,7.0862017,11.385623,6.4067416,280.2362,86.53615,279.6837,7.387805,11.472363,6.526709,280.5378,82.68283,280.0367
2022-01-04 01:00:00,6.086949,10.431126,5.22633,279.23694,82.20891,279.02405,6.180077,10.491999,5.3041406,279.33008,81.898346,279.30695
2022-01-04 02:00:00,4.856523,9.58416,4.142825,278.00653,85.14744,278.20337,4.922329,9.631072,4.2030506,278.07233,85.03871,278.40176
2022-01-04 03:00:00,4.284837,9.18026,3.6226523,277.43484,86.17799,277.38928,4.3313947,9.212934,3.6648376,277.48138,86.08885,277.55963
2022-01-04 04:00:00,3.841444,8.691832,2.9862185,276.99146,81.40832,276.32025,3.8846326,8.721254,3.0248682,277.03464,81.31683,276.46683
2022-01-04 05:00:00,3.0950053,8.133279,2.2490525,276.245,81.30249,275.39868,3.1342022,8.1596985,2.2840936,276.2842,81.2166,275.5207
2022-01-04 06:00:00,2.27575,7.5508943,1.472404,275.42575,82.01099,274.9026,2.3119326,7.575347,1.50512,275.46194,81.9385,275.0432
2022-01-04 07:00:00,1.6550368,7.083995,0.8423054,274.80502,81.4849,274.0322,1.6962591,7.111833,0.8798849,274.84625,81.40904,274.2379
2022-01-04 08:00:00,1.196481,6.7354755,0.36753935,274.34647,80.832664,273.29932,1.2584172,6.7756033,0.42198297,274.40842,80.66385,273.5347
2022-01-04 09:00:00,1.0097977,6.86292,0.5750401,274.1598,90.95433,274.89542,1.2601873,7.074541,0.86517143,274.4102,91.97713,275.21628
2022-01-04 10:00:00,2.3912876,7.901805,1.9638717,275.5413,91.34217,276.40945,2.7480428,8.204099,2.3661919,275.89804,92.4711,276.99622
2022-01-04 11:00:00,3.8256035,8.85898,3.206917,276.97562,87.07648,278.05527,4.4416566,9.1027775,3.5247931,277.59164,80.18975,278.42154
2022-01-04 12:00:00,5.21328,9.53472,4.09749,278.36328,75.82267,278.3522,5.3677273,9.624015,4.2162027,278.51773,75.0612,278.728
2022-01-04 13:00:00,5.4729037,9.102086,3.6415455,278.6229,58.102924,277.4354,5.598739,9.176192,3.7442026,278.74875,57.67456,277.81134
2022-01-04 14:00:00,5.010224,8.755123,3.1829402,278.16022,57.538425,276.2278,5.1445956,8.832438,3.29114,278.2946,57.034565,276.60306
2022-01-04 15:00:00,4.1607337,8.200146,2.42507,277.31073,58.794968,275.42773,4.3031483,8.286924,2.5455532,277.45316,58.3949,275.8056
2022-01-04 16:00:00,3.6119225,7.87508,1.9707915,276.76193,60.663708,275.0925,3.775584,7.9738917,2.1084144,276.9256,60.159096,275.47952
2022-01-04 17:00:00,3.3758435,7.7733474,1.8192624,276.52585,62.733307,274.75952,3.5553474,7.881016,1.96909,276.70535,62.133205,275.25757
2022-01-04 18:00:00,3.0982168,7.6291065,1.6137501,276.24823,64.4168,274.3163,3.3219368,7.761162,1.7977618,276.47192,63.575848,274.77115
2022-01-04 19:00:00,2.8561785,7.4425745,1.362634,276.00616,63.859993,274.3372,3.0801413,7.5727854,1.5451269,276.23013,62.96154,274.76266
2022-01-04 20:00:00,2.8783107,7.7531533,1.747415,276.02832,73.85065,274.53494,3.0919116,7.884882,1.9262247,276.2419,73.09484,274.9188
2022-01-04 21:00:00,3.034858,8.008571,2.0836024,276.18484,78.61581,274.69315,3.228693,8.130991,2.2472515,276.3787,77.95754,275.0166
2022-01-04 22:00:00,3.2241285,7.8392625,1.8798028,276.3741,68.429794,274.41074,3.4057903,7.9447327,2.025479,276.5558,67.63701,274.7967
2022-01-04 23:00:00,3.169838,7.812666,1.8423018,276.31982,68.83207,274.43597,3.3945634,7.943532,2.022881,276.54456,67.85928,274.77478
2022-01-05 00:00:00,3.279299,8.018451,2.1056333,276.4293,73.03092,274.5918,3.5658271,8.180948,2.3275564,276.71582,71.56873,274.91727
2022-01-05 01:00:00,3.4228263,8.035062,2.136771,276.5728,70.18372,274.59845,3.7227097,8.193845,2.357338,276.8727,68.35549,274.92383
2022-01-05 02:00:00,3.4453888,8.13274,2.2592037,276.5954,72.83297,274.72498,3.7581267,8.302996,2.4926286,276.9081,71.01902,275.00708
2022-01-05 03:00:00,3.4253387,8.384355,2.5814447,276.57535,81.50217,274.86856,3.7574577,8.577947,2.8375657,276.90747,79.78284,275.1104
2022-01-05 04:00:00,3.361413,8.278554,2.442042,276.5114,79.595314,274.87305,3.7418256,8.478629,2.7100801,276.8918,76.98953,275.11972
2022-01-05 05:00:00,2.911882,8.078236,2.1780326,276.0619,84.01266,274.72888,3.5075839,8.370679,2.564452,276.6576,79.077156,275.0256
2022-01-05 06:00:00,2.4897187,7.869513,1.9085829,275.6397,87.63762,274.5705,2.9141052,8.115767,2.2294552,276.06412,85.22435,274.8783
2022-01-05 07:00:00,2.2420626,7.683302,1.6609606,275.39206,87.57563,274.41968,2.5706036,7.9102964,1.9608884,275.7206,86.95894,274.75098
2022-01-05 08:00:00,2.0179892,7.5396814,1.4721562,275.168,88.39126,274.1181,2.374455,7.794953,1.8107886,275.52444,88.03688,274.71655
2022-01-05 09:00:00,1.9017835,7.4326515,1.3266041,275.0518,87.635284,275.02756,2.4023705,7.819049,1.8431184,275.55237,88.15155,275.97363
2022-01-05 10:00:00,2.801031,8.042354,2.1329348,275.95102,85.594376,277.15802,3.520304,8.61537,2.888749,276.67032,86.68971,277.93784
2022-01-05 11:00:00,4.289375,9.136312,3.5653086,277.43936,84.7247,278.33566,5.237403,9.437061,3.9839866,278.3874,72.50166,278.9181
2022-01-05 12:00:00,5.4909506,9.88429,4.536171,278.64096,79.78761,278.77658,5.8926864,10.005964,4.711269,279.0427,74.68678,279.3118
2022-01-05 13:00:00,5.720174,9.18942,3.7815957,278.87018,55.647697,277.705,5.9080706,9.252578,3.8857574,279.05807,53.740166,278.25253
2022-01-05 14:00:00,5.039323,8.8587,3.3007703,278.18933,59.954384,276.36395,5.256487,8.913405,3.398979,278.4065,57.093975,276.89645
2022-01-05 15:00:00,3.8199148,8.109095,2.269308,276.9699,63.458344,275.35004,4.007551,8.174261,2.3711712,277.15756,61.337296,275.8641
2022-01-05 16:00:00,2.7077448,7.350926,1.2353318,275.85776,64.28009,274.42236,2.8846982,7.4214926,1.3415477,276.0347,62.470146,274.94675
2022-01-05 17:00:00,1.6409185,6.6118875,0.21878375,274.79092,64.40389,273.295,1.800342,6.6834745,0.32434148,274.95035,62.985058,273.86374
2022-01-05 18:00:00,0.9524775,6.654984,0.2666226,274.10248,84.51371,272.94714,1.4820111,6.5432177,0.117645875,274.63202,65.94375,273.3165
2022-01-05 19:00:00,0.5950019,6.504314,0.07829452,273.745,88.79709,272.56656,1.1403165,6.8560386,0.54820347,274.2903,87.00271,273.27097
2022-01-05 20:00:00,0.19380726,6.2695475,-0.22946106,273.3438,91.11529,272.26566,0.9539477,6.8323812,0.5359639,274.10394,91.36496,273.07275
2022-01-05 21:00:00,-0.15324524,6.0269194,-0.5532297,272.99677,91.66048,271.95682,0.64739156,6.614397,0.24271289,273.7974,91.65437,272.81696
2022-01-05 22:00:00,-0.49656162,5.67506,-1.0530056,272.65344,87.475624,271.59344,-0.09234498,5.7695217,-0.9635544,273.05765,78.95387,272.13724
2022-01-05 23:00:00,-0.8387392,5.366148,-1.486827,272.31125,84.860405,271.35242,-0.5818219,5.442808,-1.404243,272.56818,80.060326,271.74887
2022-01-06 00:00:00,-1.337292,4.932435,-2.0983684,271.8127,81.4211,271.0727,-1.213629,4.9930644,-2.0203884,271.93637,80.15182,271.32413
2022-01-06 01:00:00,-1.5958788,4.695919,-2.4361007,271.5541,78.92055,270.85675,-1.515222,4.7289824,-2.3943539,271.63477,77.79417,271.05615
2022-01-06 02:00:00,-1.5578382,4.709065,-2.4203048,271.59216,78.27185,270.89792,-1.4710854,4.738817,-2.3839273,271.67892,76.79446,271.03976
2022-01-06 03:00:00,-1.4912593,4.994632,-1.9632243,271.65875,89.513245,271.43427,-1.2815708,4.9891396,-2.0165482,271.86844,82.20727,271.50092
2022-01-06 04:00:00,-1.090586,5.3223658,-1.5041227,272.05942,91.162766,271.5591,-0.9663991,5.3823075,-1.433528,272.1836,89.75613,271.68784
2022-01-06 05:00:00,-0.929106,5.4172277,-1.3837109,272.2209,90.09834,272.17148,-0.793728,5.495778,-1.2840446,272.35626,89.173004,272.30652
2022-01-06 06:00:00,-0.23662126,5.9075613,-0.7293931,272.9134,89.23228,272.3973,-0.10459161,5.986556,-0.62865174,273.0454,88.44002,272.5388
2022-01-06 07:00:00,0.021403858,6.0580134,-0.53829294,273.17142,87.53313,272.5407,0.15820336,6.1398435,-0.4290701,273.3082,86.84371,272.69714
2022-01-06 08:00:00,0.25659162,6.1762266,-0.38502717,273.4066,85.4334,272.96646,0.4056642,6.2649317,-0.2660557,273.55566,84.68472,273.339
2022-01-06 09:00:00,0.74030674,6.516022,0.07898293,273.89032,85.08095,273.74756,1.1103997,6.798823,0.4658253,274.2604,85.64378,274.30414
2022-01-06 10:00:00,1.4005642,7.149135,0.9597399,274.55057,90.86589,274.17014,2.177465,7.6910095,1.6777837,275.32745,89.55801,275.2931
2022-01-06 11:00:00,2.1748571,7.8108625,1.8552662,275.32486,93.89366,275.40094,3.333383,8.6121025,2.8947089,276.48337,91.20949,276.4498
2022-01-06 12:00:00,3.4137566,8.510169,2.74987,276.56375,85.884384,276.06732,3.7956538,8.769827,3.0886889,276.94565,84.97009,276.68063
2022-01-06 13:00:00,4.1335683,9.002393,3.3914144,277.28357,84.24403,276.6453,4.351502,9.151057,3.584516,277.5015,83.731346,277.14694
2022-01-06 14:00:00,4.9685597,9.693853,4.2831445,278.11856,85.83368,277.26178,5.1582494,9.827257,4.4537916,278.30826,85.4518,277.68253
2022-01-06 15:00:00,5.6530643,10.2910795,5.0408063,278.80307,87.66983,277.85577,5.842964,10.425903,5.2108154,278.99295,87.270004,278.2893
2022-01-06 16:00:00,6.0287566,10.694389,5.5450773,279.17874,90.58469,278.3379,6.347384,10.918196,5.823529,279.49738,89.75871,278.82562
2022-01-06 17:00:00,6.253046,10.762456,5.631977,279.40305,87.61131,278.16238,6.672874,11.03271,5.9714274,279.82288,85.94913,278.70563
2022-01-06 18:00:00,6.241154,10.650513,5.496461,279.39114,84.868385,278.1339,6.567526,10.869,5.772582,279.71753,83.85444,278.62347
2022-01-06 19:00:00,6.1570873,10.549907,5.372,279.3071,83.93785,277.7037,6.430119,10.732701,5.603876,279.5801,83.11003,278.1505
2022-01-06 20:00:00,5.6740427,9.868111,4.5303125,278.82404,75.440765,277.05374,5.8709455,9.997827,4.6997457,279.02094,74.91431,277.4259
2022-01-06 21:00:00,4.955632,9.332226,3.835069,278.10562,75.54632,276.72464,5.1152935,9.43741,3.9735246,278.2653,75.13401,277.06476
2022-01-06 22:00:00,4.607578,9.055628,3.4751294,277.75757,75.0304,276.3499,4.761639,9.15541,3.6073365,277.91165,74.595055,276.6724
2022-01-06 23:00:00,4.1713324,8.648721,2.9475038,277.32132,72.42885,275.86935,4.3022175,8.734684,3.0624614,277.4522,72.12648,276.14774
2022-01-07 00:00:00,3.774241,8.37956,2.5878546,276.92426,73.08132,275.72635,3.8999677,8.459642,2.6955435,277.04996,72.71435,275.96487
2022-01-07 01:00:00,3.492431,8.19848,2.3443325,276.64243,73.8579,275.60782,3.5930996,8.262752,2.4308395,276.7431,73.56657,275.8232
2022-01-07 02:00:00,3.3528972,8.098609,2.2107732,276.5029,73.90999,275.2674,3.4413812,8.155918,2.2879364,276.59137,73.681625,275.43985
2022-01-07 03:00:00,2.977961,7.869672,1.9013221,276.12796,75.3483,275.15384,3.0473557,7.9144034,1.9616125,276.19736,75.15876,275.30753
2022-01-07 04:00:00,2.8401098,7.7676716,1.7644734,275.9901,75.27939,275.09277,2.9053338,7.8091135,1.8204582,276.05533,75.082504,275.23282
2022-01-07 05:00:00,2.6795175,7.6311975,1.5818207,275.82953,74.58326,274.95755,2.7374856,7.667756,1.6313918,275.88748,74.402916,275.0882
2022-01-07 06:00:00,2.8455977,7.936769,1.9875695,275.9956,80.88317,275.22406,2.91305,7.980295,2.0455136,276.06305,80.67535,275.38043
2022-01-07 07:00:00,2.8945155,7.9899764,2.0586576,276.04453,81.464325,275.23276,2.9601068,8.034621,2.1179965,276.1101,81.33717,275.41556
2022-01-07 08:00:00,2.8177507,8.126959,2.2501705,275.96774,88.04741,275.38995,2.8919656,8.18023,2.3201787,276.04196,87.96346,275.61017
2022-01-07 09:00:00,3.0972743,8.260836,2.421467,276.24728,85.498886,276.39355,3.2126267,8.338906,2.5239398,276.36264,85.22232,276.66132
2022-01-07 10:00:00,3.802255,8.719006,3.021536,276.95224,83.19997,277.0384,3.919521,8.798192,3.1251361,277.06952,82.91542,277.3147
2022-01-07 11:00:00,4.3199525,9.001377,3.3929322,277.46994,79.88599,277.4458,4.4239473,9.074756,3.4889295,277.57394,79.74337,277.75235
2022-01-07 12:00:00,4.732104,9.182754,3.6383505,277.8821,76.059326,277.61063,4.852735,9.26697,3.7488453,278.00275,75.887115,277.93402
2022-01-07 13:00:00,4.316421,9.040387,3.4422827,277.46643,81.16044,277.33838,4.4133716,9.110986,3.5343237,277.5634,81.085556,277.66464
2022-01-07 14:00:00,4.2146964,9.123217,3.5487978,277.3647,86.070946,276.90936,4.315901,9.198997,3.6467974,277.4659,86.02483,277.24155
2022-01-07 15:00:00,3.7846627,8.941085,3.3200462,276.93466,90.672485,276.5812,3.8852513,9.0180645,3.419488,277.03525,90.66156,276.946
2022-01-07 16:00:00,3.6763315,8.632531,2.9082928,276.82632,83.459,276.204,3.7980988,8.719809,3.0226054,276.9481,83.324554,276.58493
2022-01-07 17:00:00,3.7296145,8.593345,2.8570385,276.8796,80.93371,275.7456,3.901177,8.707929,3.0079215,277.05118,80.50701,276.1597
2022-01-07 18:00:00,3.2138114,8.37278,2.570139,276.3638,86.31294,275.05347,3.4191482,8.504008,2.741362,276.56915,85.55131,275.48126
2022-01-07 19:00:00,2.575907,7.9640365,2.0367818,275.72592,88.68118,274.74017,2.8111184,8.110256,2.2271264,275.96112,87.64857,275.10556
2022-01-07 20:00:00,2.2503953,7.7365513,1.7371479,275.4004,89.24162,274.48853,2.5325196,7.8983026,1.9464582,275.68253,87.527985,274.87076
2022-01-07 21:00:00,1.8964537,7.4990907,1.4248071,275.04645,90.19095,274.37308,2.153714,7.6438246,1.6113505,275.3037,88.50788,274.75238
2022-01-07 22:00:00,1.7254707,7.401685,1.2996483,274.87546,91.284645,274.36652,2.0525568,7.5664096,1.5079379,275.20255,88.42921,274.7592
2022-01-07 23:00:00,1.6418736,7.412895,1.3283292,274.79187,94.00041,274.38815,2.1885822,7.690466,1.6759293,275.3386,89.2435,274.7961
2022-01-08 00:00:00,1.7033242,7.467717,1.4030256,274.85333,94.323006,274.4961,2.1764212,7.8228993,1.8731021,275.32642,94.28005,274.8696
2022-01-08 01:00:00,1.8878745,7.604526,1.5842136,275.03787,94.25394,274.64536,2.3055453,7.929286,2.0148327,275.45554,94.58564,275.49146
2022-01-08 02:00:00,2.1425364,7.8122587,1.8618457,275.29254,94.81417,275.3656,2.7538915,8.310685,2.5213447,275.9039,95.96029,276.00748
2022-01-08 03:00:00,2.7022386,8.28179,2.485552,275.85223,96.3265,275.91562,3.2922945,8.724326,3.0580497,276.4423,95.93078,276.45102
2022-01-08 04:00:00,3.2468474,8.734861,3.0788002,276.39685,97.43719,276.24277,3.8444417,9.167027,3.6290572,276.99445,96.36488,276.77087
2022-01-08 05:00:00,3.623515,9.028521,3.4564192,276.77353,97.45144,276.7908,4.1982923,9.450434,3.9911377,277.3483,96.55066,277.3031
2022-01-08 06:00:00,4.2693877,9.551658,4.124941,277.41937,97.93975,277.34302,4.8445992,9.977262,4.658219,277.9946,97.00716,277.88257
2022-01-08 07:00:00,4.8744264,10.082702,4.7985854,278.0244,99.409904,277.94528,5.484758,10.552902,5.3809023,278.63477,98.77343,278.54315
2022-01-08 08:00:00,5.4386387,10.558907,5.3921294,278.58865,100.0,278.5143,6.072643,11.077217,6.028384,279.22266,100.0,279.1774
2022-01-08 09:00:00,6.003494,11.020386,5.95899,279.1535,100.0,279.28275,6.6240497,11.533094,6.581748,279.77405,100.0,279.97964
2022-01-08 10:00:00,6.637301,11.493304,6.531437,279.7873,98.6772,279.83636,7.252437,12.017174,7.161979,280.40244,98.96663,280.5508
2022-01-08 11:00:00,7.152145,11.969887,7.106344,280.30215,99.889755,280.39972,7.8822584,12.583851,7.834981,281.03226,99.809265,281.2042
2022-01-08 12:00:00,8.310392,12.697588,7.9748397,281.4604,93.9483,280.97244,8.815918,13.052386,8.398158,281.9659,92.31375,281.5735
2022-01-08 13:00:00,8.280117,12.034963,7.237925,281.4301,79.12174,280.50095,8.508787,12.179353,7.4206524,281.65878,78.24096,280.9736
2022-01-08 14:00:00,7.8198423,11.490313,6.592228,280.96985,74.82804,279.33813,7.9977326,11.604572,6.738871,281.14774,74.244415,279.76187
2022-01-08 15:00:00,6.8147507,10.6516285,5.5454383,279.96475,73.24387,278.35233,6.965035,10.752516,5.6759377,280.11502,72.89074,278.771
