time,month,hour,year,minute,diurnal,URBAN_AC,URBAN_HEAT,VENTILATION,WASTEHEAT,FGR_U,TRAFFICFLUX,AHF,case
2004-02-20 01:00:00,2,1,2004,0,01:00,0.0,21.11006,5.9427304,4.155546,-90.72937,0.0,25.265605926513672,cntl
2004-02-20 01:30:00,2,1,2004,30,01:30,0.0,21.637337,5.791717,4.222012,-79.3386,0.0,25.85934829711914,cntl
2004-02-20 02:00:00,2,2,2004,0,02:00,0.0,22.147747,5.9398236,4.3274674,-70.29194,0.0,26.4752140045166,cntl
2004-02-20 02:30:00,2,2,2004,30,02:30,0.0,22.663204,6.0764885,4.429549,-68.21493,0.0,27.092754364013672,cntl
2004-02-20 03:00:00,2,3,2004,0,03:00,0.0,23.16297,6.222219,4.532641,-68.52138,0.0,27.69561004638672,cntl
2004-02-20 03:30:00,2,3,2004,30,03:30,0.0,23.686562,6.347418,4.632594,-69.566864,0.0,28.319156646728516,cntl
2004-02-20 04:00:00,2,4,2004,0,04:00,0.0,24.17751,6.508658,4.7373123,-69.09297,0.0,28.91482162475586,cntl
2004-02-20 04:30:00,2,4,2004,30,04:30,0.0,24.758665,6.619765,4.8355017,-71.2684,0.0,29.594165802001953,cntl
2004-02-20 05:00:00,2,5,2004,0,05:00,0.0,25.34753,6.8576584,4.951733,-49.72892,0.0,30.29926300048828,cntl
2004-02-20 05:30:00,2,5,2004,30,05:30,0.0,25.641735,7.101894,5.069506,-32.825138,0.0,30.711240768432617,cntl
2004-02-20 06:00:00,2,6,2004,0,06:00,0.0,25.745123,6.932254,5.128347,-28.136976,0.0,30.873470306396484,cntl
2004-02-20 06:30:00,2,6,2004,30,06:30,0.0,25.719631,6.542662,5.1490245,-30.444727,0.0,30.868656158447266,cntl
2004-02-20 07:00:00,2,7,2004,0,07:00,0.0,25.955885,6.0556855,5.1439266,-54.32921,0.0,31.099811553955078,cntl
2004-02-20 07:30:00,2,7,2004,30,07:30,0.0,26.298693,6.037647,5.191177,-34.333035,0.0,31.489870071411133,cntl
2004-02-20 08:00:00,2,8,2004,0,08:00,0.0,26.345814,6.2225657,5.2597384,-2.0580242,0.0,31.605552673339844,cntl
2004-02-20 08:30:00,2,8,2004,30,08:30,0.0,26.13367,6.001353,5.2691627,116.766106,0.0,31.402833938598633,cntl
2004-02-20 09:00:00,2,9,2004,0,09:00,0.0,25.818174,5.4808283,5.226734,109.9524,0.0,31.04490852355957,cntl
2004-02-20 09:30:00,2,9,2004,30,09:30,0.0,24.934126,4.981169,5.163635,111.477165,0.0,30.097761154174805,cntl
2004-02-20 10:00:00,2,10,2004,0,10:00,0.0,23.50211,3.8912346,4.986825,155.58435,0.0,28.488933563232422,cntl
2004-02-20 10:30:00,2,10,2004,30,10:30,0.0,21.698126,2.3055668,4.700422,156.28757,0.0,26.398548126220703,cntl
2004-02-20 11:00:00,2,11,2004,0,11:00,0.0,20.588535,0.5312726,4.3396254,157.3824,0.0,24.92816162109375,cntl
2004-02-20 11:30:00,2,11,2004,30,11:30,0.0,19.125664,0.16312668,4.1177073,157.98053,0.0,23.243370056152344,cntl
2004-02-20 12:00:00,2,12,2004,0,12:00,0.0,17.523458,-0.39729336,3.8251328,154.27798,0.0,21.348590850830078,cntl
2004-02-20 12:30:00,2,12,2004,30,12:30,0.0,15.944191,-0.90147316,3.5046916,154.46135,0.0,19.448883056640625,cntl
2004-02-20 13:00:00,2,13,2004,0,13:00,0.0,14.295564,-1.1969417,3.188838,133.94574,0.0,17.48440170288086,cntl
2004-02-20 13:30:00,2,13,2004,30,13:30,0.0,12.750333,-1.4814495,2.8591127,124.131355,0.0,15.609445571899414,cntl
2004-02-20 14:00:00,2,14,2004,0,14:00,0.0,11.084329,-1.5637732,2.5500667,130.63568,0.0,13.634395599365234,cntl
2004-02-20 14:30:00,2,14,2004,30,14:30,0.0,9.512697,-1.8364499,2.2168658,111.00405,0.0,11.729562759399414,cntl
2004-02-20 15:00:00,2,15,2004,0,15:00,0.0,8.09809,-2.0225546,1.9025394,76.22016,0.0,10.000629425048828,cntl
2004-02-20 15:30:00,2,15,2004,30,15:30,0.0,7.0430474,-2.0573816,1.6196179,36.93637,0.0,8.662665367126465,cntl
2004-02-20 16:00:00,2,16,2004,0,16:00,0.0,6.016298,-1.6909184,1.4086095,2.7686236,0.0,7.424907207489014,cntl
2004-02-20 16:30:00,2,16,2004,30,16:30,0.0,5.363324,-1.4858016,1.2032596,-42.29642,0.0,6.566583633422852,cntl
2004-02-20 17:00:00,2,17,2004,0,17:00,0.0,5.063593,-1.0027816,1.0726649,-56.036655,0.0,6.136257648468018,cntl
2004-02-20 17:30:00,2,17,2004,30,17:30,0.0,4.9578466,-0.33633754,1.0127186,-66.844574,0.0,5.970565319061279,cntl
2004-02-20 18:00:00,2,18,2004,0,18:00,0.0,5.0756316,0.24888808,0.9915693,-59.9944,0.0,6.067200660705566,cntl
2004-02-20 18:30:00,2,18,2004,30,18:30,0.0,5.117998,0.8166487,1.0151263,-35.786186,0.0,6.133124351501465,cntl
2004-02-20 19:00:00,2,19,2004,0,19:00,0.0,5.1233077,0.9889074,1.0235996,-18.996782,0.0,6.146907329559326,cntl
2004-02-20 19:30:00,2,19,2004,30,19:30,0.0,5.0675645,0.9214495,1.0246615,-8.966148,0.0,6.092226028442383,cntl
2004-02-20 20:00:00,2,20,2004,0,20:00,0.0,5.1170473,0.67815286,1.013513,-6.6190505,0.0,6.130560398101807,cntl
2004-02-20 20:30:00,2,20,2004,30,20:30,0.0,5.1564136,0.577954,1.0234094,-2.7390566,0.0,6.17982292175293,cntl
2004-02-20 21:00:00,2,21,2004,0,21:00,0.0,5.2580047,0.4826397,1.0312827,-4.5805607,0.0,6.289287567138672,cntl
2004-02-20 21:30:00,2,21,2004,30,21:30,0.0,5.329972,0.50921214,1.0516009,-3.8396263,0.0,6.381572723388672,cntl
2004-02-20 22:00:00,2,22,2004,0,22:00,0.0,5.317957,0.51938915,1.0659944,-2.342623,0.0,6.383951187133789,cntl
2004-02-20 22:30:00,2,22,2004,30,22:30,0.0,5.311398,0.4303924,1.0635914,-2.637132,0.0,6.3749895095825195,cntl
2004-02-20 23:00:00,2,23,2004,0,23:00,0.0,5.545374,0.37101305,1.0622796,-11.050414,0.0,6.607653617858887,cntl
2004-02-20 23:30:00,2,23,2004,30,23:30,0.0,5.6612506,0.68158627,1.1090747,-14.468674,0.0,6.770325183868408,cntl
2004-02-21 00:00:00,2,0,2004,0,00:00,0.0,5.7893796,0.81742084,1.1322501,-11.620637,0.0,6.921629905700684,cntl
2004-02-21 00:30:00,2,0,2004,30,00:30,0.0,5.8674893,0.9631793,1.1578759,-14.890415,0.0,7.025365352630615,cntl
2004-02-21 01:00:00,2,1,2004,0,01:00,0.0,6.0261717,1.0187876,1.1734979,-17.403698,0.0,7.19966983795166,cntl
2004-02-21 01:30:00,2,1,2004,30,01:30,0.0,6.1525526,1.17977,1.2052343,-18.11457,0.0,7.357787132263184,cntl
2004-02-21 02:00:00,2,2,2004,0,02:00,0.0,6.240202,1.2774509,1.2305105,-14.736999,0.0,7.470712661743164,cntl
2004-02-21 02:30:00,2,2,2004,30,02:30,0.0,6.338665,1.3026907,1.2480404,-13.327371,0.0,7.586705207824707,cntl
2004-02-21 03:00:00,2,3,2004,0,03:00,0.0,6.5213957,1.3324395,1.267733,-17.06328,0.0,7.78912878036499,cntl
2004-02-21 03:30:00,2,3,2004,30,03:30,0.0,6.633912,1.4806042,1.3042792,-15.402013,0.0,7.9381914138793945,cntl
2004-02-21 04:00:00,2,4,2004,0,04:00,0.0,6.713886,1.5193837,1.3267825,-13.005202,0.0,8.040668487548828,cntl
2004-02-21 04:30:00,2,4,2004,30,04:30,0.0,6.880386,1.5077169,1.3427773,-13.936865,0.0,8.223163604736328,cntl
2004-02-21 05:00:00,2,5,2004,0,05:00,0.0,6.8565536,1.6222589,1.3760772,-5.3854766,0.0,8.232630729675293,cntl
2004-02-21 05:30:00,2,5,2004,30,05:30,0.0,6.465039,1.4586718,1.3713107,11.794344,0.0,7.8363494873046875,cntl
2004-02-21 06:00:00,2,6,2004,0,06:00,0.0,6.6149783,0.772808,1.2930077,3.976961,0.0,7.907986164093018,cntl
2004-02-21 06:30:00,2,6,2004,30,06:30,0.0,7.066272,0.9281807,1.3229957,-22.489805,0.0,8.389266967773438,cntl
2004-02-21 07:00:00,2,7,2004,0,07:00,0.0,7.5799055,1.5606627,1.4132544,-35.2236,0.0,8.993160247802734,cntl
2004-02-21 07:30:00,2,7,2004,30,07:30,0.0,7.6872396,2.2826004,1.5159812,-28.801394,0.0,9.20322036743164,cntl
2004-02-21 08:00:00,2,8,2004,0,08:00,0.0,7.9198675,2.354142,1.5374479,-30.347992,0.0,9.457315444946289,cntl
2004-02-21 08:30:00,2,8,2004,30,08:30,0.0,8.22577,2.551994,1.5839735,-33.808987,0.0,9.809743881225586,cntl
2004-02-21 09:00:00,2,9,2004,0,09:00,0.0,8.425738,2.8050227,1.6451539,-31.162773,0.0,10.070892333984375,cntl
2004-02-21 09:30:00,2,9,2004,30,09:30,0.0,8.580575,2.8622634,1.6851478,-23.59978,0.0,10.265722274780273,cntl
2004-02-21 10:00:00,2,10,2004,0,10:00,0.0,8.705528,2.8246002,1.716115,-15.024671,0.0,10.421643257141113,cntl
2004-02-21 10:30:00,2,10,2004,30,10:30,0.0,8.874049,2.7339635,1.7411056,-13.814553,0.0,10.615154266357422,cntl
2004-02-21 11:00:00,2,11,2004,0,11:00,0.0,8.907609,2.7204657,1.7748098,-7.699259,0.0,10.682418823242188,cntl
2004-02-21 11:30:00,2,11,2004,30,11:30,0.0,8.840433,2.5376532,1.7815218,1.9876077,0.0,10.621954917907715,cntl
2004-02-21 12:00:00,2,12,2004,0,12:00,0.0,8.797684,2.248897,1.7680866,3.1528122,0.0,10.565770149230957,cntl
2004-02-21 12:30:00,2,12,2004,30,12:30,0.0,8.710896,2.0494642,1.7595369,11.263216,0.0,10.47043228149414,cntl
2004-02-21 13:00:00,2,13,2004,0,13:00,0.0,8.383731,1.8431355,1.742179,33.433308,0.0,10.125909805297852,cntl
2004-02-21 13:30:00,2,13,2004,30,13:30,0.0,7.6497493,1.3492393,1.6767462,67.62285,0.0,9.326495170593262,cntl
2004-02-21 14:00:00,2,14,2004,0,14:00,0.0,6.469666,0.35122776,1.5299498,106.358536,0.0,7.999615669250488,cntl
2004-02-21 14:30:00,2,14,2004,30,14:30,0.0,5.638486,-1.1469376,1.2939333,144.57478,0.0,6.932419300079346,cntl
2004-02-21 15:00:00,2,15,2004,0,15:00,0.0,4.7830443,-1.8933004,1.1276971,103.73115,0.0,5.910741329193115,cntl
2004-02-21 15:30:00,2,15,2004,30,15:30,0.0,3.987953,-2.3970432,0.95660883,75.73198,0.0,4.944561958312988,cntl
2004-02-21 16:00:00,2,16,2004,0,16:00,0.0,3.1667995,-2.5590029,0.7975906,39.70294,0.0,3.964390277862549,cntl
2004-02-21 16:30:00,2,16,2004,30,16:30,0.0,2.6040392,-2.6314914,0.6333599,19.255867,0.0,3.237399101257324,cntl
2004-02-21 17:00:00,2,17,2004,0,17:00,0.0,2.1899834,-2.3360217,0.52080786,-3.221695,0.0,2.7107911109924316,cntl
2004-02-21 17:30:00,2,17,2004,30,17:30,0.0,1.9450706,-1.9367286,0.4379967,-26.108425,0.0,2.3830673694610596,cntl
2004-02-21 18:00:00,2,18,2004,0,18:00,0.0,1.81828,-1.4590129,0.38901412,-31.723898,0.0,2.20729398727417,cntl
2004-02-21 18:30:00,2,18,2004,30,18:30,0.0,1.866363,-1.0122479,0.36365598,-33.22003,0.0,2.2300190925598145,cntl
2004-02-21 19:00:00,2,19,2004,0,19:00,0.0,1.9463861,-0.5196454,0.37327263,-32.38301,0.0,2.3196587562561035,cntl
2004-02-21 19:30:00,2,19,2004,30,19:30,0.0,2.0411742,-0.17460623,0.38927722,-17.489475,0.0,2.4304513931274414,cntl
2004-02-21 20:00:00,2,20,2004,0,20:00,0.0,2.081601,0.040034555,0.40823486,4.0390368,0.0,2.489835739135742,cntl
2004-02-21 20:30:00,2,20,2004,30,20:30,0.0,1.93407,0.0742164,0.4163202,3.236044,0.0,2.3503901958465576,cntl
2004-02-21 21:00:00,2,21,2004,0,21:00,0.0,1.9325614,-0.20534763,0.386814,3.9453723,0.0,2.319375514984131,cntl
2004-02-21 21:30:00,2,21,2004,30,21:30,0.0,1.9464612,-0.2551836,0.38651228,-8.437979,0.0,2.3329734802246094,cntl
2004-02-21 22:00:00,2,22,2004,0,22:00,0.0,2.1929781,-0.2601653,0.38929224,-12.623009,0.0,2.582270383834839,cntl
2004-02-21 22:30:00,2,22,2004,30,22:30,0.0,2.2688515,0.08502508,0.43859562,2.932739,0.0,2.707447052001953,cntl
2004-02-21 23:00:00,2,23,2004,0,23:00,0.0,2.4305224,0.16197054,0.45377028,2.1544368,0.0,2.8842926025390625,cntl
2004-02-21 23:30:00,2,23,2004,30,23:30,0.0,2.4570334,0.3548552,0.4861045,1.3606144,0.0,2.9431378841400146,cntl
2004-02-22 00:00:00,2,0,2004,0,00:00,0.0,2.4137,0.3486262,0.4914067,2.7087471,0.0,2.905106782913208,cntl
2004-02-22 00:30:00,2,0,2004,30,00:30,0.0,2.3803332,0.25459474,0.48274,3.0236154,0.0,2.8630731105804443,cntl
2004-02-22 01:00:00,2,1,2004,0,01:00,0.0,2.4198532,0.18924274,0.47606665,-0.017222553,0.0,2.8959197998046875,cntl
2004-02-22 01:30:00,2,1,2004,30,01:30,0.0,2.4414294,0.24354503,0.48397067,-3.1698797,0.0,2.9254000186920166,cntl
2004-02-22 02:00:00,2,2,2004,0,02:00,0.0,2.6938705,0.27762604,0.4882859,-16.949356,0.0,3.182156562805176,cntl
2004-02-22 02:30:00,2,2,2004,30,02:30,0.0,3.0247834,0.647784,0.53877413,-25.458202,0.0,3.5635576248168945,cntl
2004-02-22 03:00:00,2,3,2004,0,03:00,0.0,3.3102183,1.1048476,0.6049567,-32.072018,0.0,3.915174961090088,cntl
2004-02-22 03:30:00,2,3,2004,30,03:30,0.0,3.5495253,1.4447216,0.6620437,-32.698837,0.0,4.211568832397461,cntl
2004-02-22 04:00:00,2,4,2004,0,04:00,0.0,3.7151637,1.6543049,0.709905,-28.72461,0.0,4.4250688552856445,cntl
2004-02-22 04:30:00,2,4,2004,30,04:30,0.0,3.9058177,1.6960481,0.74303275,-26.54485,0.0,4.648850440979004,cntl
2004-02-22 05:00:00,2,5,2004,0,05:00,0.0,4.1357346,1.7311743,0.7811636,-25.737143,0.0,4.916898250579834,cntl
2004-02-22 05:30:00,2,5,2004,30,05:30,0.0,4.2899785,1.7976271,0.8271469,-21.484701,0.0,5.117125511169434,cntl
2004-02-22 06:00:00,2,6,2004,0,06:00,0.0,4.615889,1.7391634,0.85799575,-24.399675,0.0,5.473884582519531,cntl
2004-02-22 06:30:00,2,6,2004,30,06:30,0.0,4.9455037,1.9306705,0.92317784,-29.554743,0.0,5.86868143081665,cntl
2004-02-22 07:00:00,2,7,2004,0,07:00,0.0,5.222359,2.121455,0.9891007,-29.060116,0.0,6.211460113525391,cntl
2004-02-22 07:30:00,2,7,2004,30,07:30,0.0,5.4820065,2.228663,1.0444719,-29.84506,0.0,6.526478290557861,cntl
2004-02-22 08:00:00,2,8,2004,0,08:00,0.0,5.6448765,2.2986376,1.0964012,-20.625551,0.0,6.741277694702148,cntl
2004-02-22 08:30:00,2,8,2004,30,08:30,0.0,5.7685976,2.221091,1.1289753,-6.1139207,0.0,6.897572994232178,cntl
2004-02-22 09:00:00,2,9,2004,0,09:00,0.0,5.886077,2.0962677,1.1537195,-4.9087267,0.0,7.039796352386475,cntl
2004-02-22 09:30:00,2,9,2004,30,09:30,0.0,5.965544,1.9958482,1.1772155,1.1122549,0.0,7.142759799957275,cntl
2004-02-22 10:00:00,2,10,2004,0,10:00,0.0,5.9500165,1.89322,1.1931089,39.211155,0.0,7.143125534057617,cntl
2004-02-22 10:30:00,2,10,2004,30,10:30,0.0,5.6655684,1.7206919,1.1900034,38.148907,0.0,6.855571746826172,cntl
2004-02-22 11:00:00,2,11,2004,0,11:00,0.0,5.4408937,1.250763,1.1331136,26.952719,0.0,6.574007034301758,cntl
2004-02-22 11:30:00,2,11,2004,30,11:30,0.0,5.1587834,1.0019228,1.0881786,54.28308,0.0,6.246962070465088,cntl
2004-02-22 12:00:00,2,12,2004,0,12:00,0.0,4.6470966,0.7952091,1.0317568,43.516685,0.0,5.678853511810303,cntl
2004-02-22 12:30:00,2,12,2004,30,12:30,0.0,4.266214,0.35957915,0.92941934,35.713505,0.0,5.195633411407471,cntl
2004-02-22 13:00:00,2,13,2004,0,13:00,0.0,3.8997142,0.21668658,0.8532428,30.27754,0.0,4.752956867218018,cntl
2004-02-22 13:30:00,2,13,2004,30,13:30,0.0,3.5144749,0.16351202,0.77994287,31.19386,0.0,4.294417858123779,cntl
2004-02-22 14:00:00,2,14,2004,0,14:00,0.0,3.1720994,0.11162631,0.702895,18.589827,0.0,3.8749942779541016,cntl
2004-02-22 14:30:00,2,14,2004,30,14:30,0.0,2.746558,0.12572852,0.63441986,102.004684,0.0,3.3809778690338135,cntl
2004-02-22 15:00:00,2,15,2004,0,15:00,0.0,1.8751438,0.019291712,0.54931164,57.722713,0.0,2.424455404281616,cntl
2004-02-22 15:30:00,2,15,2004,30,15:30,0.0,1.552048,-0.6894685,0.37502876,-9.481745,0.0,1.9270766973495483,cntl
2004-02-22 16:00:00,2,16,2004,0,16:00,0.0,1.1994991,-0.4914946,0.3104096,-36.203186,0.0,1.509908676147461,cntl
2004-02-22 16:30:00,2,16,2004,30,16:30,0.0,1.0610976,-0.3338896,0.23989983,-29.587654,0.0,1.3009974956512451,cntl
2004-02-22 17:00:00,2,17,2004,0,17:00,0.0,0.9939482,0.0002619774,0.21221952,-46.930676,0.0,1.2061676979064941,cntl
2004-02-22 17:30:00,2,17,2004,30,17:30,0.0,1.3102851,0.2294445,0.19878964,-54.303005,0.0,1.5090746879577637,cntl
2004-02-22 18:00:00,2,18,2004,0,18:00,0.0,1.6552336,0.8256233,0.262057,-55.8635,0.0,1.9172906875610352,cntl
2004-02-22 18:30:00,2,18,2004,30,18:30,0.0,2.08141,1.2731873,0.3310467,-53.96961,0.0,2.412456512451172,cntl
2004-02-22 19:00:00,2,19,2004,0,19:00,0.0,2.538445,1.6701361,0.416282,-51.772266,0.0,2.9547269344329834,cntl
2004-02-22 19:30:00,2,19,2004,30,19:30,0.0,3.0122237,1.9750572,0.507689,-44.496796,0.0,3.5199127197265625,cntl
2004-02-22 20:00:00,2,20,2004,0,20:00,0.0,3.443046,2.2101858,0.6024447,-40.614384,0.0,4.045490741729736,cntl
2004-02-22 20:30:00,2,20,2004,30,20:30,0.0,3.865668,2.323005,0.6886092,-42.955837,0.0,4.554277420043945,cntl
2004-02-22 21:00:00,2,21,2004,0,21:00,0.0,4.342361,2.3960023,0.77313364,-42.612446,0.0,5.115494728088379,cntl
2004-02-22 21:30:00,2,21,2004,30,21:30,0.0,4.808223,2.5371478,0.8684722,-52.041412,0.0,5.676694869995117,cntl
2004-02-22 22:00:00,2,22,2004,0,22:00,0.0,5.36245,2.6547766,0.9616446,-59.764122,0.0,6.324094772338867,cntl
2004-02-22 22:30:00,2,22,2004,30,22:30,0.0,5.971694,2.8875635,1.07249,-67.82411,0.0,7.044183731079102,cntl
2004-02-22 23:00:00,2,23,2004,0,23:00,0.0,6.679179,3.171095,1.1943388,-70.78515,0.0,7.873517990112305,cntl
2004-02-22 23:30:00,2,23,2004,30,23:30,0.0,7.378574,3.5525784,1.3358358,-71.845314,0.0,8.714409828186035,cntl
2004-02-23 00:00:00,2,0,2004,0,00:00,0.0,8.0878315,3.8678255,1.4757148,-72.239334,0.0,9.563546180725098,cntl
2004-02-23 00:30:00,2,0,2004,30,00:30,0.0,8.727419,4.146368,1.6175662,-70.378204,0.0,10.344985008239746,cntl
2004-02-23 01:00:00,2,1,2004,0,01:00,0.0,9.4422865,4.281073,1.7454839,-71.80067,0.0,11.18777084350586,cntl
2004-02-23 01:30:00,2,1,2004,30,01:30,0.0,10.17542,4.4996676,1.8884572,-72.2517,0.0,12.06387710571289,cntl
2004-02-23 02:00:00,2,2,2004,0,02:00,0.0,10.84145,4.7251854,2.035084,-68.87329,0.0,12.876533508300781,cntl
2004-02-23 02:30:00,2,2,2004,30,02:30,0.0,11.5542,4.8383584,2.16829,-68.07866,0.0,13.722490310668945,cntl
2004-02-23 03:00:00,2,3,2004,0,03:00,0.0,12.198145,5.015711,2.3108401,-66.50838,0.0,14.50898551940918,cntl
2004-02-23 03:30:00,2,3,2004,30,03:30,0.0,12.804536,5.0920224,2.4396288,-65.13033,0.0,15.24416446685791,cntl
2004-02-23 04:00:00,2,4,2004,0,04:00,0.0,13.509349,5.1240253,2.5609071,-66.78552,0.0,16.070255279541016,cntl
2004-02-23 04:30:00,2,4,2004,30,04:30,0.0,14.169504,5.3128705,2.7018697,-62.586765,0.0,16.871374130249023,cntl
2004-02-23 05:00:00,2,5,2004,0,05:00,0.0,14.767173,5.4471455,2.8339007,-15.752467,0.0,17.60107421875,cntl
2004-02-23 05:30:00,2,5,2004,30,05:30,0.0,14.826035,5.5130806,2.9534345,-8.151613,0.0,17.779468536376953,cntl
2004-02-23 06:00:00,2,6,2004,0,06:00,0.0,14.98589,4.851604,2.9652069,-14.557273,0.0,17.95109748840332,cntl
2004-02-23 06:30:00,2,6,2004,30,06:30,0.0,15.186484,4.4684577,2.997178,-12.352593,0.0,18.18366241455078,cntl
2004-02-23 07:00:00,2,7,2004,0,07:00,0.0,15.331202,4.2763214,3.0372968,-11.466202,0.0,18.368497848510742,cntl
2004-02-23 07:30:00,2,7,2004,30,07:30,0.0,15.413793,4.1098475,3.0662403,-2.9697096,0.0,18.48003387451172,cntl
2004-02-23 08:00:00,2,8,2004,0,08:00,0.0,15.347885,3.9354386,3.0827584,14.590949,0.0,18.43064308166504,cntl
2004-02-23 08:30:00,2,8,2004,30,08:30,0.0,15.293497,3.6215198,3.069577,16.1451,0.0,18.363073348999023,cntl
2004-02-23 09:00:00,2,9,2004,0,09:00,0.0,15.021377,3.4169962,3.0586994,45.447178,0.0,18.080076217651367,cntl
2004-02-23 09:30:00,2,9,2004,30,09:30,0.0,14.602406,3.0002334,3.0042753,107.41784,0.0,17.60668182373047,cntl
2004-02-23 10:00:00,2,10,2004,0,10:00,0.0,13.97952,2.508021,2.920481,62.237698,0.0,16.900001525878906,cntl
2004-02-23 10:30:00,2,10,2004,30,10:30,0.0,13.688334,1.9109162,2.795904,14.561428,0.0,16.484237670898438,cntl
2004-02-23 11:00:00,2,11,2004,0,11:00,0.0,13.48011,2.0055962,2.7376668,13.843919,0.0,16.217777252197266,cntl
2004-02-23 11:30:00,2,11,2004,30,11:30,0.0,13.142102,2.3155541,2.696022,-32.031384,0.0,15.83812427520752,cntl
2004-02-23 12:00:00,2,12,2004,0,12:00,0.0,13.04255,2.4018097,2.6284204,17.4554,0.0,15.670970916748047,cntl
2004-02-23 12:30:00,2,12,2004,30,12:30,0.0,12.622488,2.743516,2.60851,81.82615,0.0,15.230998039245605,cntl
2004-02-23 13:00:00,2,13,2004,0,13:00,0.0,12.019467,2.5303614,2.5244977,-3.4717185,0.0,14.543965339660645,cntl
2004-02-23 13:30:00,2,13,2004,30,13:30,0.0,11.882795,2.0574064,2.4038935,-2.9262655,0.0,14.286688804626465,cntl
2004-02-23 14:00:00,2,14,2004,0,14:00,0.0,11.710199,2.3213115,2.376559,-16.475843,0.0,14.086758613586426,cntl
2004-02-23 14:30:00,2,14,2004,30,14:30,0.0,11.686453,2.5059104,2.3420398,-33.25693,0.0,14.02849292755127,cntl
2004-02-23 15:00:00,2,15,2004,0,15:00,0.0,11.695648,2.8136704,2.3372905,-42.838173,0.0,14.032938957214355,cntl
2004-02-23 15:30:00,2,15,2004,30,15:30,0.0,11.792601,3.0533454,2.3391297,-31.020931,0.0,14.131730079650879,cntl
2004-02-23 16:00:00,2,16,2004,0,16:00,0.0,11.913113,3.300722,2.35852,-39.256584,0.0,14.27163314819336,cntl
2004-02-23 16:30:00,2,16,2004,30,16:30,0.0,12.213404,3.4690714,2.3826227,-58.651245,0.0,14.596026420593262,cntl
2004-02-23 17:00:00,2,17,2004,0,17:00,0.0,12.519137,3.8122845,2.4426808,-57.28975,0.0,14.96181869506836,cntl
2004-02-23 17:30:00,2,17,2004,30,17:30,0.0,12.809796,4.0739045,2.5038276,-56.11666,0.0,15.313623428344727,cntl
2004-02-23 18:00:00,2,18,2004,0,18:00,0.0,13.151709,4.220798,2.5619593,-53.236107,0.0,15.713667869567871,cntl
2004-02-23 18:30:00,2,18,2004,30,18:30,0.0,13.396181,4.360862,2.6303418,-51.122562,0.0,16.02652359008789,cntl
2004-02-23 19:00:00,2,19,2004,0,19:00,0.0,13.776615,4.3024216,2.6792362,-68.97593,0.0,16.45585060119629,cntl
2004-02-23 19:30:00,2,19,2004,30,19:30,0.0,14.296013,4.409862,2.755323,-82.004906,0.0,17.05133628845215,cntl
2004-02-23 20:00:00,2,20,2004,0,20:00,0.0,14.828657,4.68189,2.8592024,-82.86945,0.0,17.68785858154297,cntl
2004-02-23 20:30:00,2,20,2004,30,20:30,0.0,15.44499,4.911916,2.9657314,-87.54003,0.0,18.410720825195312,cntl
2004-02-23 21:00:00,2,21,2004,0,21:00,0.0,16.112324,5.188962,3.088998,-87.21918,0.0,19.201322555541992,cntl
2004-02-23 21:30:00,2,21,2004,30,21:30,0.0,16.792599,5.4669724,3.2224648,-84.58214,0.0,20.015064239501953,cntl
2004-02-23 22:00:00,2,22,2004,0,22:00,0.0,17.505608,5.7007165,3.3585198,-83.07686,0.0,20.86412811279297,cntl
2004-02-23 22:30:00,2,22,2004,30,22:30,0.0,18.27242,5.937679,3.5011213,-83.29184,0.0,21.773542404174805,cntl
2004-02-23 23:00:00,2,23,2004,0,23:00,0.0,18.993773,6.2245708,3.6544843,-81.82065,0.0,22.648256301879883,cntl
2004-02-23 23:30:00,2,23,2004,30,23:30,0.0,19.68886,6.425842,3.7987547,-79.87928,0.0,23.487613677978516,cntl
2004-02-24 00:00:00,2,0,2004,0,00:00,0.0,20.398827,6.5794363,3.9377718,-78.994095,0.0,24.336597442626953,cntl
2004-02-24 00:30:00,2,0,2004,30,00:30,0.0,21.082659,6.7519093,4.0797653,-77.581505,0.0,25.162424087524414,cntl
2004-02-24 01:00:00,2,1,2004,0,01:00,0.0,21.733685,6.889912,4.2165318,-77.08875,0.0,25.95021629333496,cntl
2004-02-24 01:30:00,2,1,2004,30,01:30,0.0,22.416576,6.986518,4.346737,-77.21383,0.0,26.76331329345703,cntl
2004-02-24 02:00:00,2,2,2004,0,02:00,0.0,23.0935,7.1352773,4.4833155,-75.77955,0.0,27.57681655883789,cntl
2004-02-24 02:30:00,2,2,2004,30,02:30,0.0,23.724056,7.2841063,4.6187,-75.20035,0.0,28.342756271362305,cntl
2004-02-24 03:00:00,2,3,2004,0,03:00,0.0,24.344799,7.3791075,4.7448115,-74.844635,0.0,29.089611053466797,cntl
2004-02-24 03:30:00,2,3,2004,30,03:30,0.0,24.943579,7.4690614,4.86896,-74.36701,0.0,29.812538146972656,cntl
2004-02-24 04:00:00,2,4,2004,0,04:00,0.0,25.551424,7.5397778,4.9887156,-73.62061,0.0,30.54014015197754,cntl
2004-02-24 04:30:00,2,4,2004,30,04:30,0.0,26.132307,7.634037,5.110285,-72.71244,0.0,31.242591857910156,cntl
2004-02-24 05:00:00,2,5,2004,0,05:00,0.0,26.702715,7.702154,5.2264614,-71.81272,0.0,31.929176330566406,cntl
