day,interval,detid,flow,occ,error,city,speed
2008-05-23,77580,38,140.0,0.0111111111111111,,toulouse,
2008-05-16,23040,38,60.0,0.0111111111111111,,toulouse,
2008-05-30,55800,38,160.0,0.0166666666666667,,toulouse,
2008-06-20,72720,38,0.0,0.0,,toulouse,
2008-06-13,2520,38,100.0,0.0055555555555555,,toulouse,
2008-05-30,28080,38,300.0,0.0277777777777778,,toulouse,
2008-05-23,900,38,80.0,0.0055555555555555,,toulouse,
2008-06-13,59220,38,140.0,0.0222222222222222,,toulouse,
2008-05-23,52560,38,100.0,0.0111111111111111,,toulouse,
2008-05-16,62460,38,260.0,0.0388888888888889,,toulouse,
2008-05-30,64980,38,380.0,0.0611111111111111,,toulouse,
2008-05-30,1800,38,180.0,0.0111111111111111,,toulouse,
2008-05-23,56880,38,220.0,0.0388888888888889,,toulouse,
2008-06-06,56340,38,280.0,0.0555555555555556,,toulouse,
2008-06-20,54360,38,220.0,0.0333333333333333,,toulouse,
2008-05-23,73800,38,220.0,0.0277777777777778,,toulouse,
2008-06-27,49140,38,280.0,0.05,,toulouse,
2008-06-27,19260,38,80.0,0.0055555555555555,,toulouse,
2008-06-06,30780,38,340.0,0.0333333333333333,,toulouse,
2008-06-06,84060,38,180.0,0.0111111111111111,,toulouse,
2008-05-30,27900,38,120.0,0.0055555555555555,,toulouse,
2008-06-27,51840,38,160.0,0.0277777777777778,,toulouse,
2008-06-13,39600,38,120.0,0.0111111111111111,,toulouse,
2008-06-06,20520,38,60.0,0.0055555555555555,,toulouse,
2008-06-13,53640,38,400.0,0.0611111111111111,,toulouse,
2008-06-06,73800,38,320.0,0.0333333333333333,,toulouse,
2008-05-23,77400,38,200.0,0.0166666666666667,,toulouse,
2008-06-06,75780,38,260.0,0.0222222222222222,,toulouse,
2008-05-30,11880,38,0.0,0.0,,toulouse,
2008-05-30,71460,38,240.0,0.0944444444444444,,toulouse,
2008-06-06,1260,38,180.0,0.0166666666666667,,toulouse,
2008-06-20,70020,38,200.0,0.277777777777778,,toulouse,
2008-06-06,19800,38,60.0,0.0055555555555555,,toulouse,
2008-06-06,39420,38,120.0,0.0222222222222222,,toulouse,
2008-06-13,77220,38,240.0,0.0222222222222222,,toulouse,
2008-05-16,20160,38,80.0,0.0055555555555555,,toulouse,
2008-05-30,66420,38,240.0,0.0333333333333333,,toulouse,
2008-05-23,80100,38,260.0,0.0277777777777778,,toulouse,
2008-06-27,22140,38,40.0,0.0055555555555555,,toulouse,
2008-05-23,72720,38,240.0,0.0222222222222222,,toulouse,
2008-05-23,37080,38,320.0,0.0277777777777778,,toulouse,
2008-06-27,28440,38,0.0,0.0,,toulouse,
2008-06-27,24660,38,100.0,0.0166666666666667,,toulouse,
2008-06-20,56340,38,280.0,0.0388888888888889,,toulouse,
2008-06-13,34560,38,220.0,0.0277777777777778,,toulouse,
2008-06-06,80100,38,180.0,0.0277777777777778,,toulouse,
2008-06-13,4680,38,60.0,0.0055555555555555,,toulouse,
2008-06-13,79020,38,120.0,0.0055555555555555,,toulouse,
2008-06-20,39060,38,400.0,0.0666666666666667,,toulouse,
2008-06-13,30780,38,260.0,0.0222222222222222,,toulouse,
2008-06-27,31680,38,80.0,0.0055555555555555,,toulouse,
2008-05-16,66060,38,280.0,0.0555555555555556,,toulouse,
2008-05-16,34560,38,260.0,0.0277777777777778,,toulouse,
2008-05-23,24120,38,60.0,0.0111111111111111,,toulouse,
2008-05-16,60840,38,180.0,0.0222222222222222,,toulouse,
2008-05-30,57060,38,360.0,0.05,,toulouse,
2008-06-20,60660,38,100.0,0.0166666666666667,,toulouse,
2008-05-30,85860,38,0.0,0.0,,toulouse,
2008-06-20,36360,38,260.0,0.0277777777777778,,toulouse,
2008-06-13,47700,38,260.0,0.0333333333333333,,toulouse,
2008-05-23,62280,38,60.0,0.0055555555555555,,toulouse,
2008-05-23,78840,38,260.0,0.0277777777777778,,toulouse,
2008-06-20,37260,38,440.0,0.0833333333333333,,toulouse,
2008-06-20,39780,38,140.0,0.0166666666666667,,toulouse,
2008-05-30,42480,38,380.0,0.0611111111111111,,toulouse,
2008-06-20,60120,38,120.0,0.0611111111111111,,toulouse,
2008-06-27,21420,38,60.0,0.0111111111111111,,toulouse,
2008-06-20,64800,38,160.0,0.0222222222222222,,toulouse,
2008-06-13,81000,38,60.0,0.0055555555555555,,toulouse,
2008-06-13,41580,38,200.0,0.0277777777777778,,toulouse,
2008-06-27,23580,38,60.0,0.138888888888889,,toulouse,
2008-05-16,9360,38,0.0,0.0,,toulouse,
2008-06-13,55800,38,200.0,0.0222222222222222,,toulouse,
2008-05-23,31320,38,420.0,0.05,,toulouse,
2008-05-23,74700,38,280.0,0.0277777777777778,,toulouse,
2008-06-27,73620,38,160.0,0.0166666666666667,,toulouse,
2008-06-27,12960,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,26640,38,80.0,0.0055555555555555,,toulouse,
2008-05-30,34920,38,240.0,0.0222222222222222,,toulouse,
2008-05-23,14940,38,60.0,0.0055555555555555,,toulouse,
2008-06-06,42120,38,380.0,0.0611111111111111,,toulouse,
2008-06-27,41760,38,0.0,0.0,,toulouse,
2008-06-27,8100,38,80.0,0.0111111111111111,,toulouse,
2008-06-20,67500,38,240.0,0.0388888888888889,,toulouse,
2008-05-16,61920,38,300.0,0.0555555555555556,,toulouse,
2008-06-06,84780,38,240.0,0.0277777777777778,,toulouse,
2008-05-30,71280,38,180.0,0.144444444444444,,toulouse,
2008-05-23,44640,38,180.0,0.0166666666666667,,toulouse,
2008-05-23,32040,38,380.0,0.0333333333333333,,toulouse,
2008-06-13,1260,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,70560,38,120.0,0.0166666666666667,,toulouse,
2008-05-16,71820,38,140.0,0.0166666666666667,,toulouse,
2008-05-30,27360,38,120.0,0.0111111111111111,,toulouse,
2008-06-20,82440,38,180.0,0.0222222222222222,,toulouse,
2008-06-13,35460,38,200.0,0.0222222222222222,,toulouse,
2008-05-23,13680,38,40.0,0.0055555555555555,,toulouse,
2008-05-30,47700,38,140.0,0.0166666666666667,,toulouse,
2008-06-20,42840,38,320.0,0.0333333333333333,,toulouse,
2008-05-30,69840,38,180.0,0.05,,toulouse,
2008-05-16,56880,38,260.0,0.0333333333333333,,toulouse,
2008-06-06,61560,38,80.0,0.0111111111111111,,toulouse,
2008-05-16,69120,38,240.0,0.0333333333333333,,toulouse,
2008-06-13,18360,38,80.0,0.0055555555555555,,toulouse,
2008-05-30,59580,38,160.0,0.0277777777777778,,toulouse,
2008-05-30,29700,38,320.0,0.0388888888888889,,toulouse,
2008-05-16,63360,38,220.0,0.0388888888888889,,toulouse,
2008-05-30,2520,38,120.0,0.0111111111111111,,toulouse,
2008-06-20,26640,38,220.0,0.0222222222222222,,toulouse,
2008-06-06,79020,38,160.0,0.0166666666666667,,toulouse,
2008-06-27,11700,38,100.0,0.0055555555555555,,toulouse,
2008-06-27,63000,38,300.0,0.0444444444444444,,toulouse,
2008-05-30,180,38,260.0,0.0277777777777778,,toulouse,
2008-05-30,25020,38,200.0,0.0222222222222222,,toulouse,
2008-05-16,1800,38,160.0,0.0166666666666667,,toulouse,
2008-05-30,34740,38,280.0,0.0277777777777778,,toulouse,
2008-06-06,33840,38,460.0,0.0555555555555556,,toulouse,
2008-05-30,44640,38,280.0,0.0388888888888889,,toulouse,
2008-06-20,11520,38,100.0,0.0055555555555555,,toulouse,
2008-05-30,3060,38,140.0,0.0166666666666667,,toulouse,
2008-06-27,82800,38,200.0,0.0166666666666667,,toulouse,
2008-05-23,73260,38,340.0,0.0333333333333333,,toulouse,
2008-06-27,26280,38,120.0,0.0111111111111111,,toulouse,
2008-06-20,51480,38,260.0,0.0388888888888889,,toulouse,
2008-06-06,38160,38,220.0,0.0333333333333333,,toulouse,
2008-06-20,53640,38,240.0,0.0277777777777778,,toulouse,
2008-06-06,39600,38,440.0,0.0611111111111111,,toulouse,
2008-06-13,25560,38,0.0,0.0,,toulouse,
2008-05-30,14220,38,0.0,0.0,,toulouse,
2008-06-27,15300,38,60.0,0.0055555555555555,,toulouse,
2008-06-27,7200,38,100.0,0.0111111111111111,,toulouse,
2008-06-13,53460,38,160.0,0.0555555555555556,,toulouse,
2008-06-13,21060,38,120.0,0.0166666666666667,,toulouse,
2008-06-13,43740,38,400.0,0.0666666666666667,,toulouse,
2008-05-16,58680,38,280.0,0.0388888888888889,,toulouse,
2008-05-16,14220,38,60.0,0.0055555555555555,,toulouse,
2008-06-20,9360,38,100.0,0.0055555555555555,,toulouse,
2008-06-13,1980,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,31680,38,300.0,0.0277777777777778,,toulouse,
2008-06-13,63900,38,300.0,0.0555555555555556,,toulouse,
2008-06-20,58500,38,200.0,0.0611111111111111,,toulouse,
2008-05-30,70380,38,180.0,0.0333333333333333,,toulouse,
2008-06-20,28080,38,240.0,0.0166666666666667,,toulouse,
2008-06-20,60480,38,140.0,0.0388888888888889,,toulouse,
2008-05-16,51120,38,360.0,0.111111111111111,,toulouse,
2008-06-20,77760,38,400.0,0.05,,toulouse,
2008-05-23,40140,38,240.0,0.0277777777777778,,toulouse,
2008-06-27,19800,38,100.0,0.0111111111111111,,toulouse,
2008-06-06,72900,38,60.0,0.0611111111111111,,toulouse,
2008-06-13,81360,38,200.0,0.0333333333333333,,toulouse,
2008-05-23,44280,38,480.0,0.0611111111111111,,toulouse,
2008-06-06,3780,38,160.0,0.0111111111111111,,toulouse,
2008-06-13,24480,38,40.0,0.0055555555555555,,toulouse,
2008-05-16,76860,38,240.0,0.0277777777777778,,toulouse,
2008-05-30,33300,38,140.0,0.0166666666666667,,toulouse,
2008-05-23,71280,38,260.0,0.0277777777777778,,toulouse,
2008-06-06,48060,38,133.0,0.0166666666666667,,toulouse,
2008-05-16,79920,38,240.0,0.0277777777777778,,toulouse,
2008-06-13,10800,38,80.0,0.0055555555555555,,toulouse,
2008-06-06,73620,38,120.0,0.0111111111111111,,toulouse,
2008-05-23,24300,38,80.0,0.0111111111111111,,toulouse,
2008-05-23,8820,38,80.0,0.0111111111111111,,toulouse,
2008-06-20,3420,38,220.0,0.0222222222222222,,toulouse,
2008-05-30,33660,38,320.0,0.0333333333333333,,toulouse,
2008-06-27,3420,38,80.0,0.0055555555555555,,toulouse,
2008-05-16,4680,38,120.0,0.0111111111111111,,toulouse,
2008-06-27,44100,38,0.0,0.0,,toulouse,
2008-05-23,41940,38,400.0,0.0444444444444444,,toulouse,
2008-06-13,12600,38,40.0,0.0055555555555555,,toulouse,
2008-05-30,11700,38,60.0,0.0055555555555555,,toulouse,
2008-06-06,85680,38,200.0,0.0166666666666667,,toulouse,
2008-05-16,28980,38,260.0,0.0277777777777778,,toulouse,
2008-06-27,45900,38,340.0,0.0333333333333333,,toulouse,
2008-05-23,46440,38,300.0,0.0277777777777778,,toulouse,
2008-06-06,85860,38,160.0,0.0222222222222222,,toulouse,
2008-05-30,79740,38,0.0,0.0,,toulouse,
2008-05-30,72360,38,0.0,0.0,,toulouse,
2008-06-06,24660,38,80.0,0.0055555555555555,,toulouse,
2008-06-20,70380,38,100.0,0.0111111111111111,,toulouse,
2008-05-23,40500,38,180.0,0.0222222222222222,,toulouse,
2008-06-27,68580,38,220.0,0.0277777777777778,,toulouse,
2008-05-23,27000,38,200.0,0.0222222222222222,,toulouse,
2008-06-20,61200,38,320.0,0.05,,toulouse,
2008-05-16,54720,38,260.0,0.0444444444444444,,toulouse,
2008-05-30,63000,38,380.0,0.0777777777777778,,toulouse,
2008-06-06,46800,38,180.0,0.0277777777777778,,toulouse,
2008-05-16,360,38,110.0,0.0055555555555555,,toulouse,
2008-05-23,71820,38,280.0,0.0277777777777778,,toulouse,
2008-06-06,540,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,20700,38,40.0,0.0055555555555555,,toulouse,
2008-06-06,55080,38,160.0,0.0166666666666667,,toulouse,
2008-05-30,67500,38,280.0,0.0444444444444444,,toulouse,
2008-06-13,57600,38,220.0,0.0222222222222222,,toulouse,
2008-06-20,54720,38,220.0,0.0277777777777778,,toulouse,
2008-06-06,22320,38,80.0,0.0111111111111111,,toulouse,
2008-06-27,66600,38,260.0,0.0444444444444444,,toulouse,
2008-06-27,83520,38,180.0,0.0166666666666667,,toulouse,
2008-05-23,77940,38,200.0,0.0166666666666667,,toulouse,
2008-05-16,39960,38,340.0,0.05,,toulouse,
2008-05-30,23940,38,80.0,0.0111111111111111,,toulouse,
2008-06-13,46800,38,220.0,0.0277777777777778,,toulouse,
2008-05-30,8820,38,180.0,0.0222222222222222,,toulouse,
2008-06-27,63180,38,260.0,0.05,,toulouse,
2008-05-16,32040,38,480.0,0.0555555555555556,,toulouse,
2008-06-06,68220,38,220.0,0.0333333333333333,,toulouse,
2008-06-06,78300,38,180.0,0.0222222222222222,,toulouse,
2008-06-13,72360,38,140.0,0.0111111111111111,,toulouse,
2008-05-30,30600,38,340.0,0.0388888888888889,,toulouse,
2008-05-30,14760,38,40.0,0.0055555555555555,,toulouse,
2008-05-16,76140,38,340.0,0.05,,toulouse,
2008-06-13,52200,38,340.0,0.0555555555555556,,toulouse,
2008-05-30,10080,38,0.0,0.0,,toulouse,
2008-06-27,1440,38,100.0,0.0055555555555555,,toulouse,
2008-06-13,24120,38,60.0,0.0111111111111111,,toulouse,
2008-06-27,64800,38,160.0,0.0222222222222222,,toulouse,
2008-06-06,45180,38,300.0,0.0388888888888889,,toulouse,
2008-06-20,55620,38,260.0,0.0388888888888889,,toulouse,
2008-06-13,76860,38,220.0,0.0166666666666667,,toulouse,
2008-06-06,14940,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,6660,38,60.0,0.0055555555555555,,toulouse,
2008-06-27,28080,38,0.0,0.0,,toulouse,
2008-06-27,43560,38,0.0,0.0,,toulouse,
2008-05-30,84780,38,0.0,0.0,,toulouse,
2008-05-30,33480,38,260.0,0.0277777777777778,,toulouse,
2008-06-06,7200,38,140.0,0.0166666666666667,,toulouse,
2008-05-16,68040,38,380.0,0.0611111111111111,,toulouse,
2008-06-13,60120,38,140.0,0.0166666666666667,,toulouse,
2008-06-13,70560,38,300.0,0.0388888888888889,,toulouse,
2008-06-06,22680,38,60.0,0.0055555555555555,,toulouse,
2008-06-20,7200,38,120.0,0.0111111111111111,,toulouse,
2008-06-13,7920,38,100.0,0.0111111111111111,,toulouse,
2008-06-13,43380,38,360.0,0.0833333333333333,,toulouse,
2008-06-27,30060,38,0.0,0.0,,toulouse,
2008-06-06,52740,38,140.0,0.0111111111111111,,toulouse,
2008-05-16,72000,38,180.0,0.0166666666666667,,toulouse,
2008-05-16,77760,38,160.0,0.0222222222222222,,toulouse,
2008-05-30,54900,38,240.0,0.0611111111111111,,toulouse,
2008-05-30,8100,38,100.0,0.0055555555555555,,toulouse,
2008-06-27,4680,38,100.0,0.0111111111111111,,toulouse,
2008-05-16,41040,38,380.0,0.0666666666666667,,toulouse,
2008-05-30,10800,38,0.0,0.0,,toulouse,
2008-05-16,3960,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,22680,38,100.0,0.0111111111111111,,toulouse,
2008-06-27,70920,38,320.0,0.0388888888888889,,toulouse,
2008-05-30,65340,38,140.0,0.0277777777777778,,toulouse,
2008-05-16,32580,38,620.0,0.0777777777777778,,toulouse,
2008-05-30,43020,38,400.0,0.0833333333333333,,toulouse,
2008-06-13,85320,38,220.0,0.0277777777777778,,toulouse,
2008-06-20,74700,38,220.0,0.0277777777777778,,toulouse,
2008-06-20,34920,38,240.0,0.0277777777777778,,toulouse,
2008-05-30,30060,38,480.0,0.05,,toulouse,
2008-06-27,85500,38,260.0,0.0333333333333333,,toulouse,
2008-06-20,1260,38,280.0,0.0277777777777778,,toulouse,
2008-06-20,70740,38,0.0,0.0,,toulouse,
2008-06-06,66060,38,260.0,0.0277777777777778,,toulouse,
2008-05-30,60480,38,300.0,0.0388888888888889,,toulouse,
2008-05-16,68220,38,380.0,0.0555555555555556,,toulouse,
2008-06-06,79200,38,200.0,0.0222222222222222,,toulouse,
2008-06-20,29520,38,400.0,0.0333333333333333,,toulouse,
2008-06-27,48240,38,320.0,0.0611111111111111,,toulouse,
2008-06-06,57780,38,160.0,0.0111111111111111,,toulouse,
2008-05-23,39420,38,220.0,0.0222222222222222,,toulouse,
2008-05-16,25200,38,40.0,0.0055555555555555,,toulouse,
2008-05-16,13680,38,0.0,0.0,,toulouse,
2008-05-16,60120,38,160.0,0.0166666666666667,,toulouse,
2008-06-13,56700,38,200.0,0.0333333333333333,,toulouse,
2008-06-13,54180,38,260.0,0.0333333333333333,,toulouse,
2008-05-30,2160,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,50040,38,280.0,0.0277777777777778,,toulouse,
2008-06-20,75240,38,240.0,0.0333333333333333,,toulouse,
2008-06-13,85860,38,180.0,0.0166666666666667,,toulouse,
2008-05-30,15840,38,40.0,0.0055555555555555,,toulouse,
2008-05-23,54900,38,340.0,0.0611111111111111,,toulouse,
2008-05-16,48780,38,240.0,0.0388888888888889,,toulouse,
2008-06-27,40320,38,0.0,0.0,,toulouse,
2008-06-13,71460,38,140.0,0.0166666666666667,,toulouse,
2008-06-13,74340,38,180.0,0.0222222222222222,,toulouse,
2008-06-13,7020,38,100.0,0.0055555555555555,,toulouse,
2008-05-16,75420,38,340.0,0.0555555555555556,,toulouse,
2008-06-13,48420,38,260.0,0.0333333333333333,,toulouse,
2008-06-06,44640,38,0.0,0.0,,toulouse,
2008-06-20,18360,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,18900,38,0.0,0.0,,toulouse,
2008-06-06,82080,38,220.0,0.0222222222222222,,toulouse,
2008-06-27,82080,38,200.0,0.0222222222222222,,toulouse,
2008-05-30,48780,38,180.0,0.0222222222222222,,toulouse,
2008-05-30,3240,38,160.0,0.0111111111111111,,toulouse,
2008-06-20,82800,38,220.0,0.0277777777777778,,toulouse,
2008-06-27,59940,38,290.0,0.111111111111111,,toulouse,
2008-05-23,11520,38,80.0,0.0055555555555555,,toulouse,
2008-06-20,79920,38,220.0,0.0222222222222222,,toulouse,
2008-05-30,40140,38,300.0,0.05,,toulouse,
2008-06-20,85500,38,180.0,0.0277777777777778,,toulouse,
2008-06-06,75420,38,267.0,0.0222222222222222,,toulouse,
2008-06-27,81360,38,280.0,0.0388888888888889,,toulouse,
2008-05-23,34200,38,440.0,0.0611111111111111,,toulouse,
2008-06-27,18900,38,20.0,0.0055555555555555,,toulouse,
2008-05-30,85320,38,0.0,0.0,,toulouse,
2008-05-30,84960,38,0.0,0.0,,toulouse,
2008-06-06,8820,38,120.0,0.0222222222222222,,toulouse,
2008-06-13,67680,38,360.0,0.0777777777777778,,toulouse,
2008-06-06,67500,38,180.0,0.0222222222222222,,toulouse,
2008-06-13,39960,38,340.0,0.0555555555555556,,toulouse,
2008-05-30,45540,38,340.0,0.0611111111111111,,toulouse,
2008-06-13,15300,38,0.0,0.0,,toulouse,
2008-05-23,84060,38,220.0,0.0277777777777778,,toulouse,
2008-06-13,73620,38,100.0,0.0055555555555555,,toulouse,
2008-06-20,1620,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,55980,38,140.0,0.0222222222222222,,toulouse,
2008-06-27,19440,38,80.0,0.0055555555555555,,toulouse,
2008-06-20,53100,38,340.0,0.0388888888888889,,toulouse,
2008-05-16,53100,38,268.0,0.194444444444444,,toulouse,
2008-05-16,37980,38,240.0,0.0333333333333333,,toulouse,
2008-06-20,77580,38,240.0,0.0277777777777778,,toulouse,
2008-05-16,84600,38,200.0,0.0222222222222222,,toulouse,
2008-05-16,79020,38,140.0,0.0166666666666667,,toulouse,
2008-06-27,47340,38,160.0,0.0166666666666667,,toulouse,
2008-05-30,52020,38,300.0,0.0388888888888889,,toulouse,
2008-05-23,67140,38,200.0,0.0222222222222222,,toulouse,
2008-06-13,66960,38,280.0,0.0333333333333333,,toulouse,
2008-06-06,48600,38,113.0,0.0111111111111111,,toulouse,
2008-05-23,15840,38,40.0,0.0055555555555555,,toulouse,
2008-06-20,82080,38,200.0,0.0277777777777778,,toulouse,
2008-06-27,79920,38,160.0,0.0111111111111111,,toulouse,
2008-06-20,900,38,100.0,0.0055555555555555,,toulouse,
2008-05-23,4860,38,100.0,0.0055555555555555,,toulouse,
2008-05-30,66960,38,200.0,0.311111111111111,,toulouse,
2008-06-20,11160,38,40.0,0.0055555555555555,,toulouse,
2008-05-16,33480,38,360.0,0.0444444444444444,,toulouse,
2008-06-20,22320,38,80.0,0.0055555555555555,,toulouse,
2008-05-23,80820,38,100.0,0.0055555555555555,,toulouse,
2008-05-30,45180,38,360.0,0.0722222222222222,,toulouse,
2008-06-20,71280,38,0.0,0.0,,toulouse,
2008-06-06,57960,38,220.0,0.0277777777777778,,toulouse,
2008-06-13,12780,38,60.0,0.0055555555555555,,toulouse,
2008-06-13,70920,38,300.0,0.0277777777777778,,toulouse,
2008-06-20,16920,38,40.0,0.0055555555555555,,toulouse,
2008-05-16,37620,38,320.0,0.0333333333333333,,toulouse,
2008-06-06,45900,38,213.0,0.0333333333333333,,toulouse,
2008-06-20,85680,38,220.0,0.0277777777777778,,toulouse,
2008-06-27,3780,38,100.0,0.0111111111111111,,toulouse,
2008-06-27,21960,38,80.0,0.0055555555555555,,toulouse,
2008-05-16,57960,38,240.0,0.0388888888888889,,toulouse,
2008-06-27,41400,38,0.0,0.0,,toulouse,
2008-06-06,64260,38,180.0,0.0222222222222222,,toulouse,
2008-05-23,18000,38,80.0,0.0111111111111111,,toulouse,
2008-06-20,76500,38,180.0,0.0222222222222222,,toulouse,
2008-05-23,64260,38,120.0,0.0111111111111111,,toulouse,
2008-05-30,27540,38,160.0,0.0166666666666667,,toulouse,
2008-05-23,32760,38,360.0,0.0444444444444444,,toulouse,
2008-05-16,50760,38,240.0,0.0333333333333333,,toulouse,
2008-06-20,65700,38,240.0,0.0277777777777778,,toulouse,
2008-06-06,41580,38,440.0,0.0888888888888889,,toulouse,
2008-06-06,2160,38,140.0,0.0111111111111111,,toulouse,
2008-06-20,45720,38,200.0,0.0277777777777778,,toulouse,
2008-05-30,85680,38,0.0,0.0,,toulouse,
2008-06-06,79920,38,160.0,0.0111111111111111,,toulouse,
2008-06-27,67680,38,220.0,0.0388888888888889,,toulouse,
2008-05-16,73620,38,300.0,0.0277777777777778,,toulouse,
2008-05-16,5040,38,120.0,0.0111111111111111,,toulouse,
2008-06-13,73980,38,240.0,0.0222222222222222,,toulouse,
2008-06-06,64620,38,220.0,0.0222222222222222,,toulouse,
2008-06-20,43380,38,260.0,0.0555555555555556,,toulouse,
2008-06-06,80640,38,240.0,0.0388888888888889,,toulouse,
2008-06-27,39960,38,80.0,0.0055555555555555,,toulouse,
2008-06-27,76680,38,180.0,0.0166666666666667,,toulouse,
2008-06-06,34200,38,380.0,0.0388888888888889,,toulouse,
2008-05-30,39960,38,280.0,0.0388888888888889,,toulouse,
2008-05-23,37800,38,300.0,0.0277777777777778,,toulouse,
2008-06-06,78120,38,220.0,0.0222222222222222,,toulouse,
2008-06-20,2880,38,200.0,0.0166666666666667,,toulouse,
2008-05-23,65160,38,320.0,0.0388888888888889,,toulouse,
2008-06-27,74700,38,300.0,0.0388888888888889,,toulouse,
2008-06-13,26640,38,100.0,0.0111111111111111,,toulouse,
2008-06-20,66060,38,180.0,0.0111111111111111,,toulouse,
2008-06-27,72360,38,200.0,0.0166666666666667,,toulouse,
2008-06-20,69120,38,260.0,0.0444444444444444,,toulouse,
2008-06-27,49500,38,360.0,0.05,,toulouse,
2008-05-16,74880,38,220.0,0.0277777777777778,,toulouse,
2008-06-06,68040,38,300.0,0.0388888888888889,,toulouse,
2008-06-13,41940,38,240.0,0.0277777777777778,,toulouse,
2008-05-23,72540,38,100.0,0.0111111111111111,,toulouse,
2008-06-27,33840,38,80.0,0.0055555555555555,,toulouse,
2008-06-06,60480,38,380.0,0.0833333333333333,,toulouse,
2008-05-30,30420,38,280.0,0.0333333333333333,,toulouse,
2008-06-27,8460,38,40.0,0.0055555555555555,,toulouse,
2008-05-16,80640,38,220.0,0.0277777777777778,,toulouse,
2008-05-23,45180,38,180.0,0.0166666666666667,,toulouse,
2008-06-20,24840,38,220.0,0.0222222222222222,,toulouse,
2008-05-23,48960,38,220.0,0.0277777777777778,,toulouse,
2008-06-27,86040,38,220.0,0.0277777777777778,,toulouse,
2008-06-20,51840,38,480.0,0.0722222222222222,,toulouse,
2008-05-16,7560,38,60.0,0.0055555555555555,,toulouse,
2008-05-16,68760,38,580.0,0.1,,toulouse,
2008-05-30,57960,38,240.0,0.0222222222222222,,toulouse,
2008-06-27,46980,38,380.0,0.0555555555555556,,toulouse,
2008-06-27,43200,38,0.0,0.0,,toulouse,
2008-06-27,22500,38,0.0,0.0,,toulouse,
2008-06-20,47160,38,240.0,0.0333333333333333,,toulouse,
2008-05-16,14400,38,0.0,0.0,,toulouse,
2008-05-23,72360,38,300.0,0.0388888888888889,,toulouse,
2008-05-30,20160,38,40.0,0.0055555555555555,,toulouse,
2008-06-13,2340,38,160.0,0.0166666666666667,,toulouse,
2008-06-06,50580,38,180.0,0.0166666666666667,,toulouse,
2008-05-30,75420,38,0.0,0.0,,toulouse,
2008-06-20,27360,38,160.0,0.0111111111111111,,toulouse,
2008-06-27,72000,38,140.0,0.0111111111111111,,toulouse,
2008-06-20,4320,38,240.0,0.0222222222222222,,toulouse,
2008-06-13,36540,38,220.0,0.0222222222222222,,toulouse,
2008-05-23,44820,38,340.0,0.0388888888888889,,toulouse,
2008-05-16,65520,38,240.0,0.0333333333333333,,toulouse,
2008-05-16,70020,38,180.0,0.0277777777777778,,toulouse,
2008-05-23,46980,38,320.0,0.0277777777777778,,toulouse,
2008-05-23,59760,38,260.0,0.0388888888888889,,toulouse,
2008-06-13,66600,38,160.0,0.0166666666666667,,toulouse,
2008-05-30,12780,38,60.0,0.0055555555555555,,toulouse,
2008-05-23,7380,38,100.0,0.0111111111111111,,toulouse,
2008-06-20,57420,38,220.0,0.0333333333333333,,toulouse,
2008-06-20,78660,38,100.0,0.0111111111111111,,toulouse,
2008-06-13,83160,38,120.0,0.0166666666666667,,toulouse,
2008-06-13,56520,38,200.0,0.1,,toulouse,
2008-06-13,32400,38,420.0,0.0388888888888889,,toulouse,
2008-05-30,67320,38,500.0,0.1,,toulouse,
2008-05-30,45360,38,220.0,0.05,,toulouse,
2008-06-20,83700,38,160.0,0.0166666666666667,,toulouse,
2008-05-16,31140,38,360.0,0.0333333333333333,,toulouse,
2008-05-16,67500,38,320.0,0.0333333333333333,,toulouse,
2008-05-16,52380,38,300.0,0.05,,toulouse,
2008-06-20,52560,38,280.0,0.0388888888888889,,toulouse,
2008-06-27,13320,38,0.0,0.0,,toulouse,
2008-05-30,58320,38,100.0,0.0111111111111111,,toulouse,
2008-06-20,41220,38,340.0,0.0333333333333333,,toulouse,
2008-06-20,20340,38,0.0,0.0,,toulouse,
2008-05-16,84240,38,160.0,0.0166666666666667,,toulouse,
2008-06-06,59580,38,80.0,0.0055555555555555,,toulouse,
2008-06-13,34740,38,420.0,0.0555555555555556,,toulouse,
2008-06-06,41040,38,320.0,0.0444444444444444,,toulouse,
2008-06-13,31860,38,360.0,0.0388888888888889,,toulouse,
2008-06-27,67500,38,320.0,0.0444444444444444,,toulouse,
2008-06-20,50940,38,380.0,0.0722222222222222,,toulouse,
2008-06-27,75240,38,280.0,0.0277777777777778,,toulouse,
2008-05-30,64260,38,160.0,0.0333333333333333,,toulouse,
2008-05-23,28800,38,380.0,0.0333333333333333,,toulouse,
2008-05-30,86220,38,0.0,0.0,,toulouse,
2008-05-23,83340,38,300.0,0.05,,toulouse,
2008-05-16,8820,38,60.0,0.0055555555555555,,toulouse,
